@RELATION training

@ATTRIBUTE ram REAL
@ATTRIBUTE cpuutilisation REAL
@ATTRIBUTE hostutilisation REAL
@ATTRIBUTE sla REAL
@ATTRIBUTE migration {0,1}

@DATA
613,0.439069,3,0.031769,1
613,0.950328,8,0.049749,1
613,0.795062,7,0.050564,1
613,0.79362,8,0.014133,1
870,0.098816,5,0.030296,1
613,0.091567,1,0.102755,1
1740,0.40478,17,0.045568,1
613,0.721686,7,0.03206,1
613,0.884132,7,0.04367,1
613,0.691772,6,0.025457,1
870,0.657944,29,0.014641,1
613,0.297784,3,0.039342,1
870,0.598824,35,0.030624,1
870,0.700612,28,0.055546,1
870,0.957763,37,0.034545,1
613,0.250654,2,0.058196,1
613,0.823947,6,0.046795,1
613,0.789355,6,0.060913,1
613,0.412883,3,0.049624,1
613,0.537667,5,0.011181,1
870,0.401861,17,0.026945,1
613,0.936807,8,0.047536,1
870,0.769446,37,0.034107,1
613,0.760444,9,0.01885,1
1740,0.577896,21,0.036641,1
613,0.187077,2,0.024854,1
613,0.660327,6,0.041519,1
613,0.300477,3,0.016066,1
613,0.030431,0,0.064466,1
613,0.573481,4,0.0473,1
613,0.435103,3,0.049782,1
870,0.928387,35,0.049011,1
1740,0.836108,30,0.057268,1
613,0.060286,1,0.056251,1
613,0.862583,5,0.048102,1
613,0.663451,4,0.042425,1
613,0.014294,0,0.006322,1
613,0.41151,3,0.034664,1
613,0.855347,7,0.042983,1
613,0.689219,6,0.044882,1
870,0.925614,36,0.028666,1
613,0.602069,7,0.050585,1
870,0.672111,33,0.035638,1
613,0.236258,2,0.031835,1
870,0.859475,29,0.089192,1
613,0.676399,5,0.029943,1
870,0.573029,20,0.035548,1
613,0.795842,8,0.088806,1
613,0.734524,7,0.061283,1
1740,0.57968,23,0.077982,1
870,0.968978,37,0.057912,1
613,0.71482,8,0.040873,1
870,0.135297,7,0.020473,1
613,0.091051,1,0.029759,1
613,0.825488,6,0.020485,1
613,0.11257,1,0.036799,1
870,0.627749,23,0.017377,1
613,0.737572,7,0.029304,1
613,0.892947,9,0.031097,1
870,0.935461,49,0.060744,1
1740,0.230929,5,0.033344,1
613,0.159919,2,0.05493,1
1740,0.852472,33,0.017244,1
613,0.471234,4,0.02279,1
613,0.095264,1,0.062584,1
613,0.539217,5,0.017641,1
1740,0.321923,19,0.01625,1
613,0.626464,4,0.073867,1
613,0.577094,4,0.05918,1
870,0.986115,36,0.026647,1
870,0.905875,63,0.039392,1
613,0.723783,7,0.03649,1
870,0.599855,29,0.042879,1
613,0.147758,1,0.019797,1
613,0.4395,4,0.024722,1
870,0.8958,38,0.008851,1
1740,0.838128,19,0.037583,1
613,0.475702,5,0.05506,1
1740,0.047919,1,0.031295,1
613,0.916569,6,0.066639,1
870,0.922235,33,0.072418,1
870,0.903502,35,0.040792,1
613,0.6447,7,0.04682,1
613,0.861872,8,0.03902,1
613,0.906015,9,0.022806,1
613,0.241086,2,0.032857,1
870,0.955113,54,0.030868,1
613,0.726949,7,0.026723,1
613,0.143545,2,0.02875,1
613,0.189379,3,0.054613,1
613,0.172107,2,0.053435,1
870,0.181113,12,0.049074,1
613,0.344823,3,0.045342,1
870,0.835949,33,0.052873,1
613,0.66784,5,0.020279,1
613,0.34441,3,0.014589,1
613,0.751135,6,0.032609,1
613,0.894718,8,0.033972,1
870,0.022291,1,0.044822,1
870,0.813634,52,0.078484,1
613,0.016815,0,0.044289,1
613,0.030341,0,0.013869,1
613,0.411385,4,0.034818,1
870,0.755286,49,0.013709,1
613,0.587848,5,0.011983,1
613,0.331913,3,0.056367,1
613,0.467577,4,0.01817,1
870,0.805212,36,0.059328,1
870,0.368827,18,0.022405,1
613,0.676745,7,0.040677,1
613,0.353397,3,0.035851,1
613,0.089005,1,0.071143,1
613,0.221779,2,0.035149,1
870,0.630121,41,0.02765,1
870,0.794778,33,0.086364,1
613,0.278999,3,0.038246,1
870,0.669653,32,0.030607,1
613,0.927546,7,0.054899,1
1740,0.89849,15,0.02657,1
613,0.282243,2,0.021064,1
613,0.790234,7,0.012597,1
613,0.286348,3,0.030044,1
613,0.874941,6,0.022214,1
613,0.119112,1,0.03178,1
613,0.670351,5,0.04605,1
870,0.373419,15,0.063713,1
1740,0.831588,16,0.033862,1
613,0.766613,6,0.033982,1
613,0.175601,1,0.044933,1
613,0.623544,6,0.031002,1
1740,0.760233,20,0.045992,1
1740,0.919712,31,0.01232,1
613,0.142272,2,0.04436,1
1740,0.771005,18,0.036016,1
870,0.757476,32,0.035511,1
870,0.903382,39,0.020298,1
613,0.764858,6,0.061414,1
613,0.19996,2,0.078311,1
613,0.736231,6,0.029366,1
613,0.1216,1,0.049751,1
1740,0.933596,33,0.044761,1
613,0.130457,1,0.062868,1
613,0.520516,5,0.083322,1
613,0.944852,8,0.060246,1
613,0.708427,6,0.031553,1
870,0.724284,33,0.089581,1
1740,0.666615,13,0.022744,1
870,0.366192,18,0.093481,1
613,0.804319,6,0.04639,1
870,0.988191,36,0.044794,1
870,0.662781,40,0.039693,1
613,0.945901,8,0.024089,1
613,0.575306,5,0.078404,1
613,0.526746,4,0.052773,1
870,0.867776,36,0.074933,1
613,0.075009,1,0.052029,1
613,0.826978,7,0.076588,1
870,0.766395,35,0.033339,1
613,0.28239,2,0.057463,1
613,0.338412,2,0.047308,1
613,0.382066,3,0.035768,1
613,0.299237,2,0.068213,1
613,0.056862,0,0.027755,1
870,0.72092,27,0.044974,1
613,0.046497,1,0.005255,1
613,0.584737,6,0.011546,1
613,0.882992,10,0.062779,1
613,0.825217,11,0.041997,1
613,0.916259,8,0.053073,1
613,0.361381,3,0.048865,1
613,0.467125,4,0.028297,1
613,0.99381,11,0.039638,1
613,0.895717,6,0.019916,1
613,0.371432,3,0.016627,1
613,0.664953,5,0.061639,1
870,0.706362,30,0.040581,1
870,0.836526,45,0.0635,1
1740,0.866351,21,0.03508,1
613,0.054574,0,0.049842,1
613,0.188189,2,0.029526,1
613,0.900908,7,0.052419,1
870,0.777123,35,0.0476,1
613,0.857806,7,0.054662,1
613,0.267851,2,0.050068,1
870,0.91781,39,0.063479,1
870,0.930034,45,0.044394,1
613,0.376198,3,0.0438,1
613,0.404861,4,0.042614,1
870,0.416282,20,0.081777,1
613,0.951939,8,0.025017,1
870,0.863825,40,0.036141,1
613,0.870235,6,0.057019,1
613,0.17833,1,0.036005,1
613,0.525052,4,0.030079,1
613,0.041396,0,0.047667,1
613,0.773963,8,0.021464,1
613,0.238044,2,0.011811,1
870,0.32498,17,0.027754,1
1740,0.52304,22,0.006846,1
613,0.613592,5,0.096862,1
613,0.947431,9,0.034104,1
870,0.928356,59,0.045047,1
1740,0.077939,1,0.034009,1
613,0.706341,7,0.019617,1
870,0.634139,25,0.046727,1
613,0.693954,6,0.006669,1
613,0.82795,7,0.049317,1
870,0.167654,8,0.013105,1
613,0.824699,7,0.012575,1
613,0.228932,2,0.029978,1
870,0.951424,48,0.042598,1
870,0.207782,11,0.014328,1
613,0.637126,5,0.029794,1
613,0.039605,0,0.063998,1
613,0.377917,3,0.054733,1
870,0.88133,38,0.069731,1
1740,0.143486,5,0.061791,1
870,0.666453,38,0.061727,1
870,0.355099,25,0.037458,1
613,0.061381,1,0.03518,1
870,0.823169,42,0.016434,1
613,0.056355,0,0.019733,1
870,0.864663,30,0.057533,1
613,0.976268,6,0.04197,1
613,0.909001,6,0.074684,1
613,0.711011,5,0.072913,1
613,0.367326,3,0.049019,1
870,0.929291,36,0.07781,1
613,0.261678,3,0.060809,1
1740,0.447096,23,0.034004,1
613,0.702692,6,0.049605,1
613,0.267635,3,0.047329,1
613,0.20512,2,0.028901,1
613,0.88103,8,0.032707,1
613,0.003845,0,0.036582,1
613,0.569738,5,0.056991,1
613,0.085179,1,0.011049,1
613,0.995701,11,0.025227,1
613,0.727161,6,0.040553,1
613,0.014837,0,0.058363,1
613,0.5636,5,0.047446,1
870,0.708539,33,0.036608,1
870,0.900923,36,0.049952,1
870,0.892422,39,0.086314,1
1740,0.444659,6,0.01112,1
1740,0.474306,7,0.012258,1
1740,0.985385,29,0.042596,1
613,0.559797,4,0.027971,1
870,0.733359,28,0.042319,1
870,0.787637,31,0.043599,1
613,0.345793,4,0.059838,1
870,0.758968,40,0.034354,1
613,0.858411,8,0.045966,1
870,0.58733,28,0.035956,1
870,0.300355,19,0.053969,1
613,0.781917,6,0.028639,1
613,0.720965,9,0.067719,1
613,0.834068,7,0.039993,1
613,0.213253,2,0.029323,1
613,0.509945,5,0.028722,1
613,0.85563,8,0.03951,1
613,0.817584,8,0.053652,1
613,0.705713,7,0.047289,1
870,0.844047,40,0.022007,1
613,0.635001,4,0.020837,1
613,0.621681,4,0.03147,1
870,0.623846,22,0.037217,1
613,0.253722,3,0.044339,1
613,0.709491,5,0.064115,1
613,0.914031,7,0.006921,1
870,0.536819,24,0.0319,1
613,0.308335,3,0.021776,1
613,0.1054,1,0.026339,1
613,0.131718,1,0.012683,1
613,0.927862,9,0.033585,1
613,0.974178,10,0.004811,1
613,0.651327,7,0.018549,1
870,0.680849,30,0.044573,1
870,0.856059,42,0.070828,1
613,0.712853,7,0.02092,1
870,0.425366,27,0.056464,1
613,0.455561,3,0.069665,1
870,0.879048,26,0.053085,1
1740,0.585015,18,0.02931,1
613,0.188708,2,0.016918,1
613,0.068726,1,0.068616,1
613,0.576781,5,0.030974,1
613,0.75792,7,0.01236,1
613,0.644478,5,0.043018,1
613,0.494022,4,0.047327,1
613,0.817555,8,0.061943,1
870,0.763804,40,0.06579,1
613,0.846369,8,0.034543,1
613,0.060099,1,0.03696,1
870,0.816459,50,0.018976,1
870,0.322426,14,0.056084,1
870,0.819864,35,0.018095,1
870,0.995931,48,0.043493,1
613,0.835389,9,0.023365,1
613,0.510846,5,0.018144,1
1740,0.728058,28,0.037692,1
613,0.084499,1,0.03688,1
870,0.83542,33,0.079658,1
613,0.170306,2,0.043177,1
613,0.437567,4,0.042926,1
870,0.861257,44,0.034123,1
870,0.148577,8,0.039896,1
613,0.993996,12,0.043811,1
613,0.940337,7,0.061243,1
613,0.132773,1,0.023403,1
613,0.842172,7,0.038685,1
613,0.23611,2,0.047397,1
613,0.513156,5,0.006766,1
1740,0.060531,1,0.064924,1
613,0.008331,0,0.059964,1
613,0.739826,6,0.028189,1
613,0.453873,4,0.02793,1
613,0.867216,8,0.028574,1
613,0.210721,1,0.033848,1
613,0.188547,1,0.018881,1
613,0.950321,6,0.037716,1
870,0.824979,30,0.013362,1
613,0.560808,5,0.032672,1
613,0.718662,6,0.057935,1
870,0.887633,46,0.03237,1
613,0.587976,7,0.045152,1
870,0.504592,14,0.088323,1
870,0.557735,18,0.046605,1
613,0.960565,6,0.021049,1
870,0.41601,14,0.042487,1
870,0.696938,28,0.022838,1
870,0.199504,11,0.020006,1
1740,0.345947,17,0.012778,1
870,0.787103,43,0.018687,1
870,0.894538,37,0.034281,1
613,0.32791,3,0.058687,1
613,0.341887,4,0.04619,1
613,0.378754,3,0.074681,1
613,0.762072,6,0.054648,1
613,0.790383,8,0.04736,1
613,0.522415,6,0.052836,1
613,0.449004,5,0.038884,1
613,0.665989,4,0.022636,1
613,0.503928,3,0.054688,1
870,0.865743,28,0.034752,1
870,0.908086,41,0.044053,1
613,0.17856,2,0.023234,1
870,0.693476,41,0.078145,1
613,0.369465,2,0.034093,1
613,0.150954,1,0.043451,1
870,0.673759,23,0.069117,1
870,0.898097,40,0.014892,1
613,0.847308,8,0.037339,1
613,0.446451,3,0.033489,1
613,0.745103,5,0.013919,1
613,0.528338,4,0.044067,1
613,0.540626,5,0.038341,1
613,0.144636,1,0.042325,1
613,0.738663,6,0.021039,1
613,0.98164,9,0.045296,1
613,0.229665,2,0.036909,1
870,0.95181,39,0.039502,1
613,0.671211,5,0.05673,1
870,0.894219,35,0.044902,1
870,0.475863,20,0.084477,1
613,0.162349,1,0.046425,1
870,0.712447,30,0.041582,1
613,0.9276,8,0.054728,1
613,0.219781,3,0.034208,1
613,0.080662,1,0.044966,1
870,0.882411,42,0.02228,1
613,0.542629,5,0.063404,1
870,0.356098,18,0.06842,1
613,0.194144,2,0.081531,1
870,0.777288,37,0.037719,1
870,0.822904,35,0.05958,1
613,0.252929,3,0.043047,1
870,0.726121,37,0.066797,1
1740,0.137139,5,0.043328,1
613,0.759933,8,0.004393,1
613,0.348062,3,0.019983,1
870,0.64273,25,0.040585,1
613,0.219148,2,0.035007,1
870,0.528134,20,0.093974,1
613,0.514749,4,0.022116,1
613,0.632853,5,0.018573,1
613,0.67759,6,0.032591,1
1740,0.735062,26,0.03459,1
870,0.383622,19,0.044096,1
1740,0.42144,16,0.030926,1
870,0.830189,41,0.071203,1
613,0.966479,9,0.035066,1
613,0.149743,2,0.066512,1
613,0.149034,1,0.032447,1
613,0.155107,1,0.01929,1
613,0.814156,6,0.050049,1
613,0.074397,1,0.054616,1
870,0.94242,34,0.041019,1
613,0.525373,6,0.080584,1
1740,0.019095,1,0.042649,1
613,0.467131,4,0.033913,1
613,0.33567,3,0.064292,1
613,0.247613,2,0.035332,1
613,0.882018,7,0.038572,1
870,0.633081,29,0.088315,1
870,0.523601,20,0.029934,1
613,0.894689,8,0.022381,1
613,0.312537,3,0.031192,1
613,0.599368,7,0.064418,1
1740,0.31552,5,0.023725,1
1740,0.56894,21,0.010279,1
613,0.145601,1,0.022821,1
870,0.904454,33,0.022011,1
613,0.738648,7,0.040962,1
613,0.805002,7,0.033098,1
870,0.416782,18,0.045471,1
613,0.852773,7,0.031708,1
613,0.91611,11,0.036198,1
613,0.147906,1,0.034423,1
613,0.389096,3,0.049376,1
613,0.01558,0,0.039467,1
613,0.353247,3,0.032538,1
613,0.819628,7,0.041084,1
613,0.688533,6,0.042693,1
870,0.93653,42,0.021108,1
613,0.256474,2,0.016449,1
613,0.770259,5,0.069062,1
613,0.011703,0,0.033247,1
613,0.942526,6,0.048958,1
613,0.81028,6,0.027436,1
613,0.084529,1,0.05976,1
870,0.327737,17,0.013193,1
613,0.559372,4,0.074461,1
613,0.905407,6,0.048934,1
870,0.575743,22,0.059342,1
613,0.821766,8,0.039512,1
613,0.323753,3,0.026282,1
613,0.661001,6,0.040835,1
870,0.953499,45,0.053144,1
613,0.933066,8,0.021134,1
613,0.297482,3,0.014165,1
613,0.776257,5,0.031819,1
613,0.545625,4,0.017682,1
613,0.230539,2,0.021898,1
870,0.463407,18,0.033547,1
613,0.699933,6,0.052322,1
613,0.433489,4,0.043742,1
613,0.291991,2,0.004375,1
870,0.766944,28,0.055242,1
870,0.877723,38,0.015225,1
613,0.459233,4,0.029666,1
870,0.617351,28,0.024482,1
613,0.891378,8,0.004412,1
870,0.698906,36,0.021557,1
613,0.935494,8,0.050447,1
613,0.364649,3,0.035935,1
870,0.505162,23,0.015077,1
613,0.130285,1,0.031847,1
613,0.588112,5,0.082168,1
1740,0.880687,32,0.033637,1
613,0.799206,6,0.071302,1
613,0.653639,6,0.052325,1
613,0.412177,4,0.019244,1
870,0.714743,32,0.040252,1
1740,0.7594,29,0.047472,1
870,0.635672,25,0.024865,1
613,0.41729,5,0.030353,1
613,0.043204,0,0.041903,1
613,0.038284,0,0.034832,1
613,0.424226,3,0.0338,1
870,0.29319,12,0.064774,1
1740,0.942859,44,0.036842,1
870,0.869846,45,0.075212,1
613,0.182576,2,0.041307,1
870,0.822199,42,0.037735,1
613,0.479866,4,0.023368,1
613,0.742097,7,0.047714,1
613,0.027334,0,0.057989,1
870,0.920231,30,0.033044,1
613,0.146412,1,0.019606,1
613,0.572203,4,0.063297,1
613,0.018301,0,0.033191,1
870,0.518864,17,0.052762,1
870,0.945123,37,0.053324,1
613,0.179215,2,0.046735,1
613,0.593176,7,0.023473,1
870,0.887179,36,0.038191,1
870,0.948992,31,0.052165,1
1740,0.962667,36,0.041151,1
613,0.404803,4,0.014366,1
613,0.461034,5,0.021547,1
613,0.849521,6,0.055759,1
613,0.063121,0,0.042025,1
870,0.879203,30,0.057022,1
1740,0.35319,16,0.043036,1
613,0.543714,5,0.07766,1
870,0.818503,39,0.055244,1
613,0.423952,3,0.069882,1
613,0.191612,2,0.031418,1
870,0.812669,35,0.051025,1
870,0.544112,22,0.048204,1
870,0.712817,37,0.033501,1
870,0.118824,5,0.050345,1
613,0.244299,3,0.026923,1
613,0.761394,7,0.017379,1
870,0.673932,32,0.054411,1
613,0.426699,4,0.052772,1
613,0.247405,2,0.04437,1
613,0.249557,2,0.04085,1
613,0.862542,8,0.017954,1
870,0.568749,21,0.052956,1
613,0.551035,4,0.02469,1
870,0.92874,38,0.066653,1
613,0.386851,3,0.030949,1
613,0.46045,4,0.033265,1
1740,0.632257,10,0.034313,1
613,0.983333,8,0.0399,1
613,0.559274,4,0.037442,1
613,0.048784,0,0.064043,1
613,0.169057,1,0.005516,1
1740,0.925017,27,0.032609,1
870,0.914466,43,0.014678,1
870,0.386284,20,0.08848,1
613,0.803232,7,0.019735,1
613,0.282375,3,0.037625,1
870,0.772922,39,0.041208,1
613,0.485735,3,0.041281,1
870,0.360108,13,0.048288,1
613,0.721277,8,0.032358,1
613,0.878306,10,0.030929,1
613,0.521869,4,0.028625,1
613,0.453091,4,0.044139,1
870,0.550307,22,0.037668,1
613,0.851586,9,0.016813,1
613,0.760723,7,0.061564,1
1740,0.242066,4,0.02891,1
1740,0.558873,10,0.032387,1
870,0.765961,25,0.032134,1
870,0.948426,53,0.061001,1
613,0.464357,3,0.032025,1
613,0.835094,6,0.03306,1
613,0.304544,2,0.028425,1
613,0.396292,3,0.031669,1
870,0.581243,23,0.086715,1
613,0.149769,1,0.020775,1
1740,0.996926,38,0.039994,1
613,0.245147,2,0.043881,1
613,0.384095,3,0.043058,1
613,0.863876,6,0.054934,1
870,0.192472,8,0.022107,1
870,0.928121,46,0.049515,1
613,0.223506,2,0.044945,1
870,0.992563,39,0.071006,1
613,0.428252,4,0.062612,1
870,0.699517,36,0.036178,1
613,0.269676,3,0.020869,1
613,0.958491,8,0.036909,1
1740,0.889146,31,0.019635,1
613,0.553472,4,0.057498,1
613,0.29393,2,0.034329,1
613,0.942667,8,0.074671,1
613,0.165347,2,0.035631,1
1740,0.57633,22,0.021868,1
613,0.672033,7,0.035242,1
613,0.356096,4,0.018739,1
870,0.65213,35,0.032707,1
613,0.676745,9,0.038241,1
613,0.041738,0,0.062673,1
613,0.546868,4,0.029242,1
870,0.873353,37,0.012552,1
613,0.452063,4,0.032986,1
613,0.893564,8,0.02511,1
870,0.470633,20,0.037312,1
613,0.865445,6,0.024897,1
870,0.792223,31,0.060393,1
613,0.824912,9,0.058638,1
870,0.83469,35,0.024549,1
613,0.953818,7,0.04479,1
613,0.906572,7,0.040031,1
870,0.748591,33,0.031327,1
613,0.769975,6,0.04301,1
870,0.725345,32,0.02016,1
613,0.405927,3,0.031409,1
613,0.531476,4,0.027938,1
613,0.867514,8,0.030126,1
613,0.88544,8,0.034002,1
870,0.139005,8,0.051405,1
613,0.068217,0,0.038119,1
870,0.53936,19,0.034258,1
870,0.624017,35,0.036023,1
613,0.901015,7,0.027992,1
1740,0.990274,33,0.014893,1
1740,0.467856,19,0.068927,1
613,0.101517,1,0.0227,1
613,0.163013,1,0.039459,1
870,0.735012,32,0.03879,1
870,0.633619,27,0.026082,1
613,0.85362,7,0.039051,1
613,0.470457,4,0.056142,1
613,0.311708,2,0.048867,1
613,0.749644,6,0.031344,1
870,0.708358,29,0.039039,1
613,0.995518,8,0.065195,1
870,0.307846,14,0.066938,1
613,0.49671,4,0.037782,1
613,0.839886,7,0.027284,1
613,0.65551,6,0.007683,1
870,0.619768,29,0.058272,1
1740,0.785655,30,0.039111,1
613,0.853257,7,0.036861,1
613,0.674961,6,0.034184,1
613,0.77277,7,0.02751,1
870,0.194248,9,0.048111,1
613,0.257338,3,0.016511,1
613,0.121071,1,0.042492,1
613,0.575189,6,0.030925,1
613,0.79471,9,0.04162,1
613,0.578104,7,0.044241,1
1740,0.283095,7,0.017489,1
613,0.123023,1,0.02456,1
870,0.480736,24,0.05378,1
613,0.378106,3,0.045237,1
613,0.583041,5,0.024319,1
870,0.537626,35,0.063318,1
870,0.61866,21,0.048819,1
870,0.690082,30,0.069453,1
613,0.39807,4,0.027688,1
1740,0.735387,30,0.029154,1
613,0.713061,7,0.030394,1
870,0.360525,19,0.052337,1
613,0.104391,1,0.044271,1
613,0.907245,6,0.045261,1
613,0.433868,3,0.0444,1
613,0.913102,6,0.059014,1
613,0.97797,7,0.059326,1
613,0.344871,3,0.050533,1
613,0.766061,6,0.01889,1
613,0.696068,6,0.024192,1
613,0.175921,2,0.02811,1
1740,0.310109,6,0.043413,1
613,0.894908,7,0.037455,1
613,0.088993,1,0.014613,1
613,0.425041,4,0.01334,1
613,0.680378,6,0.021402,1
613,0.175139,2,0.026741,1
870,0.566166,28,0.048331,1
870,0.983856,74,0.031866,1
870,0.858278,36,0.01724,1
1740,0.99554,21,0.024712,1
613,0.942083,7,0.051797,1
613,0.23924,2,0.02747,1
870,0.262789,17,0.077342,1
613,0.42626,4,0.032001,1
613,0.995149,10,0.027917,1
870,0.525521,20,0.030538,1
613,0.495543,5,0.074274,1
613,0.642417,5,0.038168,1
613,0.145059,1,0.025053,1
870,0.971092,37,0.034312,1
613,0.84673,7,0.02312,1
613,0.616973,4,0.031819,1
870,0.690132,24,0.033662,1
1740,0.760145,27,0.034372,1
1740,0.676978,23,0.020281,1
613,0.550616,6,0.041255,1
870,0.362251,17,0.029455,1
613,0.803461,9,0.073819,1
613,0.208314,1,0.067975,1
613,0.73197,4,0.050992,1
870,0.475867,14,0.036944,1
613,0.721617,5,0.074818,1
870,0.972492,37,0.076433,1
613,0.09088,1,0.040818,1
870,0.870231,47,0.012432,1
613,0.30865,2,0.03399,1
613,0.956511,8,0.024407,1
613,0.700627,6,0.01585,1
613,0.867467,7,0.017315,1
613,0.713345,6,0.029933,1
613,0.058215,1,0.055294,1
613,0.668364,7,0.043467,1
613,0.631756,5,0.032691,1
613,0.453377,4,0.042312,1
613,0.334534,2,0.026964,1
613,0.832199,6,0.033244,1
613,0.961724,8,0.007898,1
870,0.909132,40,0.056814,1
613,0.969767,6,0.018569,1
870,0.584502,20,0.057043,1
1740,0.698768,12,0.02522,1
1740,0.967634,38,0.05793,1
613,0.045167,0,0.05525,1
613,0.41141,4,0.036029,1
870,0.0097,0,0.04589,1
613,0.599794,4,0.014945,1
613,0.153428,1,0.040585,1
613,0.076175,1,0.034743,1
613,0.469413,4,0.039822,1
613,0.939983,11,0.061248,1
613,0.515915,4,0.04331,1
613,0.053239,0,0.042905,1
613,0.294965,2,0.04193,1
870,0.756329,30,0.048211,1
870,0.663412,36,0.03288,1
870,0.415142,15,0.052976,1
613,0.304041,3,0.028624,1
613,0.54394,5,0.014342,1
613,0.280989,3,0.059277,1
870,0.895415,48,0.069891,1
870,0.355857,12,0.035953,1
613,0.687746,7,0.028628,1
613,0.677801,7,0.046828,1
870,0.848994,54,0.036893,1
613,0.744113,6,0.033646,1
613,0.508751,4,0.020418,1
613,0.038564,0,0.048642,1
613,0.633612,4,0.056147,1
613,0.836376,6,0.0261,1
613,0.690397,7,0.046251,1
613,0.662481,7,0.029093,1
613,0.244113,2,0.057968,1
613,0.861052,8,0.071635,1
613,0.936109,8,0.026642,1
870,0.493638,24,0.034834,1
613,0.771955,10,0.06431,1
613,0.687299,6,0.069683,1
613,0.531799,7,0.027791,1
613,0.869769,6,0.046399,1
613,0.294319,2,0.03403,1
613,0.870576,6,0.015871,1
613,0.393962,3,0.042737,1
870,0.577619,25,0.047202,1
870,0.992902,43,0.03249,1
870,0.665174,21,0.050279,1
870,0.396651,15,0.029394,1
613,0.171025,1,0.054652,1
613,0.651289,5,0.038487,1
870,0.983742,40,0.07711,1
613,0.399604,4,0.043699,1
870,0.313046,15,0.065863,1
870,0.705586,36,0.044407,1
613,0.872242,9,0.025264,1
870,0.936178,39,0.033844,1
613,0.378537,4,0.061168,1
870,0.355655,20,0.046046,1
613,0.949508,10,0.028274,1
613,0.25316,2,0.055869,1
613,0.52402,5,0.035416,1
613,0.538362,5,0.074916,1
613,0.885753,9,0.070333,1
613,0.827024,8,0.04122,1
870,0.861176,27,0.021723,1
870,0.586151,25,0.043163,1
613,0.486564,5,0.036886,1
613,0.568594,5,0.045644,1
613,0.906163,8,0.05462,1
870,0.653829,35,0.083434,1
870,0.320073,12,0.03595,1
1740,0.90136,30,0.041262,1
613,0.631648,5,0.042769,1
870,0.17123,7,0.034915,1
870,0.845707,39,0.032088,1
613,0.135767,1,0.030562,1
613,0.196382,2,0.046578,1
613,0.999802,8,0.03102,1
870,0.45747,23,0.040217,1
870,0.964735,40,0.02847,1
613,0.418047,5,0.030004,1
613,0.061778,1,0.03726,1
613,0.086022,1,0.043066,1
1740,0.161191,7,0.032471,1
613,0.485788,4,0.028169,1
870,0.662932,28,0.035553,1
613,0.017437,0,0.021358,1
870,0.641928,31,0.032808,1
870,0.230053,13,0.048167,1
613,0.003798,0,0.023797,1
613,0.640368,6,0.045319,1
613,0.40738,4,0.030506,1
613,0.858025,5,0.030373,1
613,0.213692,1,0.04525,1
613,0.923059,5,0.077086,1
870,0.887957,28,0.047806,1
613,0.058627,1,0.055051,1
613,0.339306,3,0.052312,1
613,0.790273,9,0.05499,1
870,0.9196,35,0.027246,1
613,0.286477,2,0.044433,1
613,0.479513,4,0.054118,1
1740,0.280713,5,0.032378,1
613,0.787314,9,0.022801,1
613,0.49416,5,0.022307,1
613,0.158837,2,0.016483,1
870,0.876418,48,0.04327,1
613,0.63226,5,0.040151,1
613,0.57024,5,0.024879,1
870,0.455128,22,0.039137,1
1740,0.382848,16,0.027525,1
870,0.87274,58,0.070849,1
613,0.435675,4,0.03639,1
613,0.339934,3,0.035937,1
613,0.003051,0,0.02606,1
870,0.508827,23,0.038884,1
613,0.355251,3,0.029077,1
613,0.705661,6,0.039197,1
613,0.397283,3,0.066535,1
613,0.828822,6,0.040785,1
870,0.997656,38,0.048452,1
613,0.380333,3,0.049793,1
870,0.568981,20,0.026631,1
613,0.848286,9,0.046561,1
1740,0.897637,29,0.024427,1
613,0.765246,6,0.047055,1
613,0.922057,8,0.036434,1
613,0.292376,3,0.032394,1
613,0.125778,1,0.040334,1
613,0.141591,1,0.032502,1
613,0.907269,9,0.026146,1
870,0.97242,40,0.031546,1
613,0.621247,5,0.076138,1
613,0.273978,3,0.067978,1
613,0.750982,5,0.040143,1
613,0.880679,6,0.050717,1
870,0.823315,30,0.027763,1
613,0.235918,2,0.026259,1
613,0.066181,1,0.029774,1
613,0.06538,1,0.039723,1
870,0.91814,40,0.065092,1
613,0.5526,4,0.065777,1
613,0.545245,5,0.032779,1
613,0.221057,2,0.04189,1
870,0.682911,37,0.087477,1
613,0.49517,5,0.044141,1
870,0.586703,30,0.034382,1
870,0.877431,48,0.055631,1
613,0.518464,4,0.048337,1
870,0.831217,32,0.031742,1
613,0.454255,4,0.05436,1
870,0.750826,33,0.036151,1
613,0.970283,9,0.021413,1
613,0.607033,4,0.030353,1
613,0.904998,7,0.018465,1
613,0.638873,7,0.070688,1
613,0.588291,7,0.01996,1
1740,0.731177,24,0.031767,1
613,0.654872,4,0.019476,1
613,0.479824,3,0.017691,1
870,0.952592,27,0.063532,1
1740,0.648739,15,0.038061,1
613,0.864414,7,0.046917,1
613,0.883556,8,0.044795,1
870,0.644139,39,0.057602,1
613,0.511633,4,0.05176,1
613,0.905456,8,0.059228,1
613,0.932995,8,0.052805,1
613,0.139148,1,0.049058,1
870,0.817144,39,0.0337,1
613,0.316833,3,0.038308,1
613,0.829204,8,0.046934,1
613,0.011399,0,0.04127,1
613,0.238405,2,0.041707,1
870,0.825945,41,0.026195,1
870,0.942682,36,0.052805,1
613,0.929952,10,0.037867,1
